"","country","Ticker","ID","year","blpi_tot_q","blpi_level","blpi_tot_miss","blpi_miss_pct","pf_tot_q","pf_level","pf_tot_miss","pf_miss_pct","rs_tot_q","rs_level","rs_tot_miss","rs_miss_pct","os_tot_q","os_level","os_tot_miss","os_miss_pct","idea_tot_q","idea_level","idea_tot_miss","blpi_pct","pf_pct","rs_pct","os_pct","idea_miss_pct","idea_pct","CoC","idea_pct_diff","CoC_diff","wb_region","wb_income","un_region_name","un_sub_region_name","un_intermediate._region_name","un_dev_devping","iso3c"
"786","Djibouti","DJI",164,2001,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,NA,0,"","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"787","Djibouti","DJI",164,2002,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.7057,0,"0.2426","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"788","Djibouti","DJI",164,2003,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.8394,0,"-0.1337","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"789","Djibouti","DJI",164,2004,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.5126,0,"0.3268","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"790","Djibouti","DJI",164,2005,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.678,0,"-0.1653","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"791","Djibouti","DJI",164,2006,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.5975,0,"0.0805","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"792","Djibouti","DJI",164,2007,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.4451,0,"0.1524","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"793","Djibouti","DJI",164,2008,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.1797,0,"0.2654","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"794","Djibouti","DJI",164,2009,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.2889,0,"-0.1092","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"795","Djibouti","DJI",164,2010,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.318,0,"-0.0291","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"796","Djibouti","DJI",164,2011,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.3059,0,"0.0122","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"797","Djibouti","DJI",164,2012,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.3408,0,"-0.0349","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"798","Djibouti","DJI",164,2013,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.4244,0,"-0.0837","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"799","Djibouti","DJI",164,2014,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.4923,0,"-0.0679","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"800","Djibouti","DJI",164,2015,8,0,8,0.5,5,0,1,0.17,4,0,1,0.2,4,0,4,0.5,18,0,14,0,0,0,0,0.44,0,-0.5754,0,"-0.0831","Middle East & North Africa","Lower middle income","Africa","Sub-Saharan Africa","Eastern Africa","Developing","DJI"
"801","Dominica","DMA",84,1996,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.9015,NA,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"802","Dominica","DMA",84,1997,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"803","Dominica","DMA",84,1998,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.4003,0,"-0.5012","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"804","Dominica","DMA",84,1999,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"805","Dominica","DMA",84,2000,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.2704,0,"-0.1299","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"806","Dominica","DMA",84,2001,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"807","Dominica","DMA",84,2002,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.4864,0,"0.2160","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"808","Dominica","DMA",84,2003,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.493,0,"0.0066","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"809","Dominica","DMA",84,2004,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6052,0,"0.1122","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"810","Dominica","DMA",84,2005,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.697,0,"0.0918","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"811","Dominica","DMA",84,2006,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6221,0,"-0.0749","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"812","Dominica","DMA",84,2007,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6363,0,"0.0142","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"813","Dominica","DMA",84,2008,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6949,0,"0.0586","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"814","Dominica","DMA",84,2009,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.7431,0,"0.0482","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"815","Dominica","DMA",84,2010,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.7354,0,"-0.0077","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"816","Dominica","DMA",84,2011,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.7363,0,"0.0009","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"817","Dominica","DMA",84,2012,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6996,0,"-0.0366","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"818","Dominica","DMA",84,2013,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.7007,0,"0.0011","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"819","Dominica","DMA",84,2014,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.664,0,"-0.0367","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"820","Dominica","DMA",84,2015,15,0,1,0.06,6,0,0,0,5,1,0,0,6,1,2,0.25,29,2,3,0,0,0.2,0.17,0.09,0.07,0.6165,0,"-0.0474","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DMA"
"821","Denmark","DNK",118,1996,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.3697,NA,"","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"822","Denmark","DNK",118,1997,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"823","Denmark","DNK",118,1998,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.3595,0,"-0.0102","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"824","Denmark","DNK",118,1999,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"825","Denmark","DNK",118,2000,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.5154,0,"0.1558","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"826","Denmark","DNK",118,2001,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,NA,0,"","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"827","Denmark","DNK",118,2002,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.3981,0,"-0.1173","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"828","Denmark","DNK",118,2003,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.448,0,"0.0499","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"829","Denmark","DNK",118,2004,16,0,0,0,4,0,2,0.33,4,1,1,0.2,6,0,2,0.25,27,1,5,0,0,0.25,0,0.16,0.04,2.5148,0,"0.0668","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"830","Denmark","DNK",118,2005,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.3067,0.1481,"-0.2080","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"831","Denmark","DNK",118,2006,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.5532,0,"0.2465","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"832","Denmark","DNK",118,2007,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.5304,0,"-0.0228","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"833","Denmark","DNK",118,2008,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.4714,0,"-0.0590","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"834","Denmark","DNK",118,2009,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.5194,0,"0.0480","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"835","Denmark","DNK",118,2010,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.4134,0,"-0.1060","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"836","Denmark","DNK",118,2011,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.4525,0,"0.0391","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"837","Denmark","DNK",118,2012,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.4045,0,"-0.0480","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"838","Denmark","DNK",118,2013,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.4256,0,"0.0211","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"839","Denmark","DNK",118,2014,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.2614,0,"-0.1642","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"840","Denmark","DNK",118,2015,16,0,0,0,4,1,2,0.33,4,1,1,0.2,6,3,2,0.25,27,5,5,0,0.25,0.25,0.5,0.16,0.19,2.2318,0,"-0.0296","Europe & Central Asia","High income","Europe","Northern Europe","Northern Europe","Developed","DNK"
"841","Dominican Republic","DOM",34,1996,16,0,0,0,6,0,0,0,5,0,0,0,7,0,1,0.13,31,0,1,0,0,0,0,0.03,0,-0.0977,NA,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"842","Dominican Republic","DOM",34,1997,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,NA,0.2903,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"843","Dominican Republic","DOM",34,1998,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.715,0,"-0.6173","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"844","Dominican Republic","DOM",34,1999,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"845","Dominican Republic","DOM",34,2000,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.6231,0,"0.0919","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"846","Dominican Republic","DOM",34,2001,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"847","Dominican Republic","DOM",34,2002,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.3569,0,"0.2662","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"848","Dominican Republic","DOM",34,2003,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.6297,0,"-0.2728","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"849","Dominican Republic","DOM",34,2004,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.4514,0,"0.1783","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"850","Dominican Republic","DOM",34,2005,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.5891,0,"-0.1377","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"851","Dominican Republic","DOM",34,2006,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.6362,0,"-0.0471","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"852","Dominican Republic","DOM",34,2007,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.6885,0,"-0.0523","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"853","Dominican Republic","DOM",34,2008,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.6693,0,"0.0192","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"854","Dominican Republic","DOM",34,2009,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.7267,0,"-0.0574","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"855","Dominican Republic","DOM",34,2010,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.8076,0,"-0.0809","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"856","Dominican Republic","DOM",34,2011,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.7608,0,"0.0468","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"857","Dominican Republic","DOM",34,2012,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.8036,0,"-0.0428","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"858","Dominican Republic","DOM",34,2013,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.8279,0,"-0.0243","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"859","Dominican Republic","DOM",34,2014,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.7901,0,"0.0378","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"860","Dominican Republic","DOM",34,2015,16,4,0,0,6,2,0,0,5,2,0,0,7,1,1,0.13,31,9,1,0.25,0.33,0.4,0.14,0.03,0.29,-0.7696,0,"0.0205","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","Caribbean","Developing","DOM"
"861","Algeria","DZA",130,1996,14,0,2,0.13,4,0,2,0.33,5,0,0,0,6,0,2,0.25,26,0,6,0,0,0,0,0.19,0,-0.48,NA,"","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"862","Algeria","DZA",130,1997,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,NA,0.5769,"","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"863","Algeria","DZA",130,1998,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.9697,0,"-0.4897","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"864","Algeria","DZA",130,1999,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,NA,0,"","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"865","Algeria","DZA",130,2000,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.9487,0,"0.0210","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"866","Algeria","DZA",130,2001,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,NA,0,"","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"867","Algeria","DZA",130,2002,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.9366,0,"0.0122","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"868","Algeria","DZA",130,2003,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.6681,0,"0.2685","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"869","Algeria","DZA",130,2004,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.6255,0,"0.0426","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"870","Algeria","DZA",130,2005,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4207,0,"0.2048","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"871","Algeria","DZA",130,2006,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4797,0,"-0.0590","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"872","Algeria","DZA",130,2007,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.5103,0,"-0.0306","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"873","Algeria","DZA",130,2008,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.5614,0,"-0.0511","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"874","Algeria","DZA",130,2009,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.5466,0,"0.0148","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"875","Algeria","DZA",130,2010,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4878,0,"0.0589","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"876","Algeria","DZA",130,2011,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4952,0,"-0.0075","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"877","Algeria","DZA",130,2012,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4737,0,"0.0215","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"878","Algeria","DZA",130,2013,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.4714,0,"0.0023","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"879","Algeria","DZA",130,2014,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.6151,0,"-0.1436","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"880","Algeria","DZA",130,2015,14,5,2,0.13,4,2,2,0.33,5,3,0,0,6,5,2,0.25,26,15,6,0.36,0.5,0.6,0.83,0.19,0.58,-0.6815,0,"-0.0665","Middle East & North Africa","Upper middle income","Africa","Northern Africa","Northern Africa","Developing","DZA"
"881","Ecuador","ECU",85,1996,16,0,0,0,5,0,1,0.17,4,0,1,0.2,7,0,1,0.13,29,0,3,0,0,0,0,0.09,0,-0.9051,NA,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","ECU"
"882","Ecuador","ECU",85,1997,16,0,0,0,5,0,1,0.17,4,0,1,0.2,7,0,1,0.13,29,0,3,0,0,0,0,0.09,0,NA,0,"","Latin America & Caribbean","Upper middle income","Americas","Latin America and the Caribbean","South America","Developing","ECU"
